3000, 6.2128
3001, 8.3948
3002, 6.1837
3003, 8.2198
3004, 6.3281
3005, 8.5984
3006, 6.6475
3007, 8.4165
3008, 6.1517
3009, 8.4783
3010, 6.2612
3011, 8.2105
3012, 6.3405
3013, 8.6103
3014, 6.5916
3015, 8.6644
3016, 6.3228
3017, 8.3667
3018, 6.2123
3019, 8.2833
3020, 6.2474
3021, 8.7527
3022, 6.6566
3023, 8.4433
3024, 6.1344
3025, 8.4377
3026, 6.2505
3027, 8.4227
3028, 6.293
3029, 8.5294
3030, 6.7419
3031, 8.4579
3032, 6.2363
3033, 8.3602
3034, 6.163
3035, 8.3837
3036, 6.3703
3037, 8.5112
3038, 6.7776
3039, 8.3349
3040, 6.2184
3041, 8.4474
3042, 6.226
3043, 8.2434
3044, 6.3979
3045, 8.4389
3046, 6.8608
3047, 8.458
3048, 6.2388
3049, 8.1251
3050, 6.2905
3051, 8.2691
3052, 6.4444
3053, 8.4516
3054, 6.8062
3055, 8.1917
3056, 6.2434
3057, 8.2481
3058, 6.22
3059, 8.3178
3060, 6.3903
3061, 8.4122
3062, 6.8699
3063, 8.5121
3064, 6.1758
3065, 8.3985
3066, 6.1873
3067, 8.3879
3068, 6.2893
3069, 8.5091
3070, 6.847
3071, 8.5639
3072, 6.1916
3073, 8.3622
3074, 6.2262
3075, 8.5592
3076, 6.2936
3077, 8.3037
3078, 6.8502
3079, 8.2503
3080, 6.2773
3081, 8.6048
3082, 6.4945
3083, 8.4952
3084, 6.408
3085, 8.2694
3086, 7.0764
3087, 9.0453
3088, 6.5354
3089, 8.4876
3090, 6.2934
3091, 8.392
3092, 6.2968
3093, 8.5156
3094, 6.8322
3095, 8.3305
3096, 6.2378
3097, 8.4284
3098, 6.161
3099, 8.4134
3100, 6.3378
3101, 8.4167
3102, 6.7618
3103, 8.3679
3104, 6.277
3105, 8.51
3106, 6.23
3107, 8.4181
3108, 6.4039
3109, 8.3738
3110, 6.8297
3111, 8.3926
3112, 6.0838
3113, 8.488
3114, 6.2116
3115, 8.4881
3116, 6.3754
3117, 8.4371
3118, 6.7409
3119, 8.3627
3120, 6.1641
3121, 8.4368
3122, 6.2508
3123, 8.3186
3124, 6.2912
3125, 8.4984
3126, 6.8253
3127, 8.4791
3128, 6.224
3129, 8.5278
3130, 6.2701
3131, 8.49
3132, 6.2976
3133, 8.1666
3134, 6.8231
3135, 8.4025
3136, 6.2441
3137, 8.7144
3138, 6.2565
3139, 8.3772
3140, 6.2735
3141, 8.4331
3142, 6.7251
3143, 8.5651
3144, 6.3653
3145, 8.4301
3146, 6.4758
3147, 8.6071
3148, 6.4055
3149, 8.8264
3150, 6.6583
3151, 8.323
3152, 6.4109
3153, 8.3913
3154, 6.3567
3155, 8.6035
3156, 6.9075
3157, 8.7164
3158, 6.5374
3159, 8.6211
3160, 6.6332
3161, 8.8541
3162, 6.5539
3163, 8.4391
3164, 6.1838
3165, 8.2706
3166, 6.2876
3167, 8.296
3168, 6.907
3169, 8.5844
3170, 6.362
3171, 8.4381
3172, 6.234
3173, 8.4481
3174, 6.279
3175, 8.417
3176, 6.8531
3177, 8.5466
3178, 6.2486
3179, 8.5035
3180, 6.2927
3181, 8.4609
3182, 6.1921
3183, 8.5168
3184, 6.7717
3185, 8.6305
3186, 6.3017
3187, 8.5146
3188, 6.218
3189, 8.4838
3190, 6.3002
3191, 8.4178
3192, 6.7411
3193, 8.5425
3194, 6.1839
3195, 8.4022
3196, 6.2527
3197, 8.5252
3198, 6.2115
3199, 8.4324
3200, 6.6667
3201, 8.5212
3202, 6.2525
3203, 8.2733
3204, 6.2815
3205, 8.4923
3206, 6.255
3207, 8.5819
3208, 6.621
3209, 8.589
3210, 6.3172
3211, 8.5243
3212, 6.2458
3213, 8.3111
3214, 6.2812
3215, 8.5349
3216, 6.7012
3217, 8.623
3218, 6.3384
3219, 8.4659
3220, 6.2547
3221, 8.4915
3222, 6.2538
3223, 8.3547
3224, 6.5695
3225, 8.305
3226, 6.3307
3227, 8.5263
3228, 6.3019
3229, 8.3702
3230, 6.27
3231, 8.4171
3232, 6.7213
3233, 8.5908
3234, 6.3808
3235, 8.309
